Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory
mix_19	0.000794468660688433	4.79208496676235e-05	3.86692386184395e-05	1.24967209351598e-05	4.57357971356059e-05	0.000456047958882187	0.000410771914023028	0.0010710612291613	0.000297949642234953	0.000512560460853177	0.000529874932777103	0.00081894649245371	0	0.00153659362064678	0.000999316681125535	0.000339818821504516	0.000417269573616537	1.09306296986813e-05	0	0	0.000529546649680476	0.000796923566274121	0.000285253297692694	0.000929656181961561	0.00102911906233926	0.000304842844882494	0.000977979109066274	0.000403462921934051	0.000767024273657227	0.0014240739510735	0.00144325115082208	0	4.00909484670262e-05	4.28550003753421e-05
mix_20	0.00164284440363449	0.000190022990247884	0.000203666229253547	0	0.000201051684522819	0.000850626238268493	0.00160237914707555	0	0.00186503862869506	0.00209907516680228	0.00277286170325679	0.0013991962367663	0	0	0.000358786576193922	0	0.00204563839688029	0	0	0.0037542484349478	0.00209993360197133	0.001981832028064	0.00180493043883419	0	0	0.00146187571565474	0	0.000606128579921451	0	0	0.00149714261984469	0.0016492831033364	0.000260870247445562	0.000236555933108913
mix_21	0	0.000138988520191182	0.000136667178943658	0	0.000103117018809713	0	0	0	0	0	3.03178812895621e-05	0	0	0	0	0	1.68554450321901e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3008663802925e-05	0.00042966632280824	0.000146481807046242	0.000136749094108695
mix_22	0.000884126520562796	5.95370302351385e-05	5.07314610182152e-05	0	9.30819335615847e-05	0.000612872630935837	0.0013191652735282	0.00142626185384535	0.00038711821860999	0.000767562478509105	0.000572436697444761	0.000136265618929259	0	0.00163514099611784	0.000962338263807651	0.00017086013658806	0.000552980211070586	2.4902383742588e-05	0	0.00118047873608909	0.000533495714619813	0.000891619635534997	0.00019467718630378	0.00100198509491671	0.00152091854013922	0.000316330894143761	0.00115989961047228	0.000618958506805037	0.000695345460064061	0.00111685262351151	0.00152871893508194	0	5.70306110526201e-05	6.86433242702059e-05
mix_23	0.000703350341109842	6.84693319026895e-05	5.59618984360249e-05	0	3.9472801994747e-05	0.00033669702151137	0.000787949071492559	0.00127742766230722	5.02406036232155e-07	0.000522182267957982	0.000553429434036279	0.000683001482610205	0	0.00165084445079063	0.000919801554754257	2.46466627663468e-05	0.000630002664945227	0	0	0	0.000390580993358802	0.00071359751128235	0.00016048598235813	0.000941684665972962	0.00130266458659381	0.000206956068677799	0.0011875048155932	0.000347444087103379	0.000493347763572525	0.00123887497116194	0.00141776224696108	0	4.94893486302968e-05	4.91483453679633e-05
mix_24	0	0	0	0.000500239176432758	0	0	0	0	0	0	0	0	0.00516740684358943	0.000755472633610599	0.000198079561252065	0.000627054577086693	0	0.000591496508677076	0.000740025667671863	0	0	0	0	0	0	0	0	0	0	0.00153949752852878	0	0	0	0
mix_25	0.00069169886850964	3.59052164935102e-05	3.7866833021216e-05	0	4.35947278027015e-05	0.000276645498339726	0	0.00102853129179108	0	0.000141005428059182	0.000325396382998536	0.000500669904244261	0	0.00149553242558123	0.000934383449778062	0.000238842152039983	5.84638215312411e-05	0	0	0	6.47170073876903e-05	0.000640330570938262	0.000147464149224895	0.000841410850566342	0.000925239594499126	0.00023768194206632	0.000745897228160864	0.000310417255469883	0.00040642446933481	0.00110755295962105	0.00125346491753903	0	6.79005725887789e-05	6.07012469017971e-05
mix_26	0	0.000156273690833844	0.000170181276975607	0	0.000242799903696614	0	0	0	0.000931294301832425	0	0	0	0	0	0	0	0	0	0	0.00076970162220883	0	0	0	0	0	0	0	0	0	0	2.04872415666042e-05	0.00106306243861672	0.000236402290209709	0.000233124710024085
mix_27	0	0	0	0.000471292725752641	0	0	0	0	0	0	0	0	0.000902462773879622	0.00100047372691404	0.000300061909187631	0	0	0.000492377589399538	0.000631628574746339	0	0	0	0	0	0.000187249297866468	0	0	0	0	0.0015899226504941	8.06061116832497e-05	0	0	0
mix_28	0	0.000191058177562863	0.000198699956084747	0	0.000197684638242118	0	0	0	0.00020751332560545	0	0	0	0	0	0	0	0	0	0	0.000121697812408566	0	0	0	0	0	0	0	0	0	0	0	0.00111747051347128	0.000241550497398478	0.000228293931714448
mix_29	0.000879232335967255	4.11576262862101e-05	3.72282771331274e-05	0	7.35037909801205e-05	0.000603829621636657	0.0004293558984766	0.00116190643505977	0.000490612201129042	0.000481144144687552	0.000470533723380921	0.000747473258524275	0	0.00156521969473871	0.00107030976470549	0.000751454746798601	0.000406006737138893	1.56987492130912e-05	0	7.51563230304584e-05	0.000485378740219468	0.000859959629600599	0.000462211531438227	0.000978988628937397	0.00110350216872636	0.000326937056579287	0.00101305046452887	0.000553718369440963	0.000941935523297714	0.00148509327935105	0.00145621003444604	0	5.54620429956178e-05	6.03492262918705e-05
mix_30	0.000799565360527163	5.25497642227029e-05	4.73153896155944e-05	0	6.71696377471239e-05	0.000554558317187489	0.00035951413184396	0.00121428650011272	0.00038098050447891	0.000404224160393603	0.000445277052268906	0.000567543656195977	0	0.00155905273973147	0.000986178182605611	0.000590867304867772	0.000393164950632925	0	0	0	0.00035572015529188	0.00078691201512712	0.0003307009298802	0.000952252714813443	0.00112487947871537	0.000253220178967244	0.000922569464039514	0.000496496883761278	0.000721212678402222	0.0011075108079898	0.00144188366925669	0	5.9804314692498e-05	6.21222311634822e-05
mix_31	0.000824869366928113	3.84142433023103e-05	3.46430798900646e-05	0	4.98268530743823e-05	0.000433130422963748	0	0.000980442276291927	0.000252805417687679	0.000381656110522707	0.000410549949536272	0.000732329213657022	0	0.00150252175234191	0.00103461325538689	0.000482222651879432	0.000123891356497197	1.36427376711366e-05	0	0	0.000249566826148851	0.000791680720783093	0.000305456980119572	0.000923010159941483	0.000924457638738615	0.00022377136749302	0.000775611918961872	0.000316803424627095	0.000769242074779915	0.00143127005912102	0.00139391730919546	0	5.31309389819419e-05	5.07806165442984e-05
mix_32	0.000445745601119538	8.62545733999193e-05	8.39335852691392e-05	0	9.63787149229963e-05	0.000314935248524813	0.00020830887934501	0.00142694517130868	0	5.36944707029256e-05	0.00035031202179167	0	0	0.00146533124909291	0.000586818739489864	0	0.000316696144775182	0	0	0	0	0.00040225875106972	0	0.000826912514608262	0.00116024126835875	5.72697719412548e-07	0.000488819731684201	0.000489587533095501	0	0	0.00133238922123886	0	0.000105973693432553	0.000104456124358785
mix_33	0.000879375573899971	2.79577310600368e-05	1.8412465753441e-05	9.23193917838058e-05	3.52576329078274e-05	0.000378776758689878	0.000208545869317397	0.000912918945746847	0.000229255088089325	0.000635753220089538	0.000488765935953561	0.000564674047420868	0	0.00156019518199871	0.001008848154361	0.000294606975886187	0.000117430270190241	9.72717030632734e-05	0	0	0.00054572232256905	0.000874425661860787	0.000318553765541814	0.000998395915227893	0.000966865674993456	0.000253824842734591	0.00103794475061935	0.000200255595898607	0.00103365109916778	0.00205218649697184	0.00145012641060823	0	2.07652766368491e-05	2.63174761294731e-05
mix_34	0.000383659541360954	0	0	0.000444406046798125	0	0	0	0	0	0	0	0	0.000474421190694916	0.00127867564753465	0.000866693203786366	0.000931591613052646	0	0.000480072662832285	0.000557560221067305	5.34165054251336e-05	0	0.000167121931451882	0	0	0.000805269349814723	0	0.00033587175023715	0	0.000586595566715999	0.00275332251493717	0.000633865161578054	0	0	0
mix_35	0.001131970334206	1.07398199864844e-05	7.97414863883875e-06	0.00013816269743151	5.5484886658296e-05	0.000676383739040618	0.000773409210412603	0.00112875240837601	0.000533987163819307	0.000828432765524753	0.000512141469284747	0.000669348351704759	0	0.00161491023734757	0.00114289325594752	0.000978167326791069	0.000173764852804007	0.000151159404250011	8.84652006389449e-05	0.00145333168889524	0.000795856722295971	0.00109434135418032	0.000650242640858763	0.00109568324974735	0.00127264210416309	0.000472210256622335	0.00111285602661137	0.00052406249961039	0.0013376506049591	0.00217266795372797	0.00154032547735394	0	2.88227612026517e-05	3.7163323276711e-05
mix_36	0	0.00015124604324422	0.000145082207132789	0	0.000105113925576692	0	0	0	0	0	0.000194138289538043	0	0	0	0	0	0.000382269220270397	0	0	0	0	0	0	0	0	0	0	0	0	0	7.4626417272169e-05	0.00045865909770945	0.00014896677216685	0.000137544218454876
mix_37	0	0.000139827648460522	0.000134894023630581	0	9.18220300606502e-05	0	0	0	0	0	0.000259939699422852	0	0	0	0	0	0.000494482035826575	0	0	0	0	0	0	0	0	0	0	0	0	0	3.22999883084523e-05	0.00041275601525512	0.000139161810389563	0.000127023656897235
mix_38	0	0.000154317217356834	0.000160820328042932	0	0.000187260652690372	0	0	0	0.000443749152139215	0	0	0	0	0	0	0	0.000155067229350388	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000336851654780438	0.000781887621169671	0.000208276673043543	0.000199280642950983
mix_39	0	0.00017188300498211	0.000165619942000666	0	0.000166638479077968	0	0	0	0	0	0	0	0	0	0	0	0.000293145806965369	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000234358151621198	0.00048367255102038	0.000169649646878814	0.000171774611003093
mix_40	0.000802737144734531	4.09211376697805e-05	3.29230483609015e-05	3.36185670480407e-05	4.04037159936241e-05	0.000426394015307821	0.000501200692502087	0.00107007076167279	0.000185776587234741	0.000675060886239364	0.000612513573070732	0.00087334929524897	0	0.0015516993163317	0.000988505109380439	0.000173743159901475	0.00055449040948211	2.01980455676944e-05	0	0	0.000567988719693465	0.000795892429180004	0.000327498892119476	0.00104420554686636	0.00115188028385228	0.000322279435225848	0.00110776997163093	0.000340668903946452	0.000753596590093031	0.00142640632408512	0.00144900083613667	0	4.06846364481645e-05	4.00502778982157e-05
mix_41	0.000527173426863114	0	0	0.000315158038156363	3.34181617880924e-05	0	0.000444377431362006	0	0.000255745967974181	0	0	0	0	0.00124160253169346	0.000861587543671539	0.000969584639081233	0	0.00029464344155854	0.000390149055498188	0.000557951511867206	0	0.000410103066774372	0	0.000187419674378225	0.000902457521284358	0	0.000379727354371062	0	0.000678882084450915	0.00193319677259965	0.000845241850650825	0	0	0
mix_42	0	0.00020053647514019	0.000196164541542174	0	0.000156034853630882	0	0	0	1.91386361178225e-05	0	0	0	0	0	0	0	0.000147964774940836	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000370429114339005	0.000771993392139678	0.000207266883452937	0.000195597167779237
mix_43	0.000580155220848289	7.41669629773355e-05	7.94526669039249e-05	0	0.000144781579297572	0.000640805960718431	0.000853813325899406	0.00172207551362117	0.00053231962103116	0.000248019289081452	0.000399185194036996	0	0	0.00157182411746701	0.000624136626145551	0	0.000621225566156924	0	0	0	0	0.000523296496904632	0	0.000963526986690139	0.00140744772285185	0	0.000635020992987135	0.000757606682005346	0.000104036136170672	0	0.00146171767861032	0	0.000126867588728684	0.000130275273666281
mix_44	0	0.000110874340199063	0.000117460865296345	0	0.000141914921965585	0	0.000521998783754719	0	0.000245523690337658	0	0.000304544915543174	0	0	0	0	0	0.000733268851103375	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000185512065492825	0.000498354046155627	0.000158075466765322	0.000150222308784564
mix_45	0.000610584821039434	4.66914016200533e-05	5.05076181932104e-05	0	5.834786526416e-05	0.000318080525528442	0	0.00116597659995739	0	8.89542051448332e-05	0.000370367971706822	0.000213091696715606	0	0.0014449570206678	0.000825696826631351	4.16702798257747e-05	0.000160817554555658	0	0	0	0	0.000544729968035497	6.8578871531047e-05	0.000882178311435826	0.00100497556823937	0.000210354851596597	0.00066022349292351	0.000400517234250522	8.77145211985496e-05	0.000388790162257137	0.00126899852770261	0	8.89560600473123e-05	7.90666048862856e-05
mix_46	0	0.000147698160875708	0.000151511676338978	0	0.000159640500060772	0	0	0	0.000320812436307191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000237116599123386	0.000547435576696763	0.000182558955197644	0.000177211659389639
mix_47	0.00079852345459431	4.44342651318082e-05	3.60742635884861e-05	2.71081520770605e-05	3.63060172609044e-05	0.000396095665764907	0.000492969987782525	0.00112054109236415	8.03378336602261e-05	0.000629800274349636	0.000577816867695304	0.000894658322172606	0	0.00158458376601944	0.00100670264143919	0.000198994963535294	0.000582555970038974	1.33561490301472e-05	0	0	0.000555376367853359	0.000789030741994887	0.000341386004910394	0.00105591109042228	0.00117098972520476	0.000292660628085181	0.00112589686821103	0.000323808996391429	0.000714488994147039	0.00145280387464941	0.0014425883758941	0	4.10553966161189e-05	4.04819526976686e-05
mix_48	0	0	0	0.000517806707246936	0	0	0	0	0	0	0	0	0.00224729880483941	0.000671711125798976	5.17359361103432e-06	0	0	0.000512647676068362	0.000749539725615093	0	0	0	0	0	0	0	0	0	0	0.000767502013144089	0	0	0	0
mix_49	0.000357880739159413	9.96589880450737e-06	0	0.00017467925913326	4.71803054098445e-05	0	0.000510072624419856	0	1.61561578041083e-05	0	0	0	0	0.00123613324076382	0.000788048911749844	0.000559279392844578	0	0.000277490881695282	0.000178740127017541	0.000374434021126264	0	0.000254532860826956	0	0.000169438857179828	0.000769751154344365	0	0.000259724598346116	0	0.000358573489608655	0.00187720875329338	0.000732223034288486	0	0	1.20855708889762e-05
mix_50	0	0.000174035694461384	0.000173983252195154	0	0.000124228282505363	0	0	0	0	0	0	0	0	0	0	0	5.83226158525534e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000115286654867562	0.00068387582739669	0.000192196987765681	0.000174882918545043
mix_51	0.000390397028980304	0	0	0.00037636470162878	1.59221248766913e-05	0	0.000422346838835627	0	0	0	0	0	0.00018716914535184	0.00138048526029211	0.000770385342544205	0.000341850446858074	0	0.000327961462676848	0.000463418518292444	0.000136157112389759	0	0.000305533316934508	0	0.000135421593345298	0.00113640920304554	0	0.000510114811762541	0	0.000408508743223627	0.0018473306353597	0.000906305370025191	0	0	0
mix_52	0	0.000195511440922056	0.000186975883238377	0	0.000163471260449625	0	0	0	0	0	1.14197846916625e-05	0	0	0	0	0	0.000269708972776375	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000332664529452994	0.000633661173025716	0.000187140923597143	0.000183154611181874
mix_53	0.000325175107857003	1.03125864814546e-05	0	0.000215554725814228	3.75165442809585e-05	0	0.000825652549201031	2.96187025763358e-05	0	0	0	0	0	0.00127986077697149	0.000798173559507555	0.00047753867738015	0	0.000287763248211894	0.000209345701209285	0.000325330498640421	0	0.000245786037872912	0	0.00014903704700698	0.000960941885700333	0	0.0004900698871354	0	0.000357308838071599	0.00187467365068685	0.000737492998396803	0	0	4.25252794230756e-06
mix_54	0.00304975096640844	0.000211848318135644	0.000211963067267604	0	0.000152046994514191	0.00348818477607292	0.00368992459424985	0	0.00247634687143976	0.0053492473145323	0.0050972276815807	0.00484204377192833	0	0	0.00134042196999424	0.000158204528301178	0.00426183634598973	0	0	0.00473020987849125	0.00618946311754614	0.00363590430894336	0.00506335287781331	0.00126953826210719	0	0.00473933013766491	0.00186165994967729	0.00311602996198389	0.00118979065766458	0.00255861372783905	0.00303020686718921	0.00161470754171822	0.000229397807602302	0.000200641361144739
mix_55	0.000610441597106747	1.07705281050938e-05	0	0.000204672086429456	3.98902005942931e-05	0	0.000815900495577096	0.000307891790653414	5.69747851675008e-06	0	0	0	0	0.00142631107354775	0.000969622272801868	0.000628352036903298	0	0.000279476878808333	0.000197943603709048	0.000666033192814973	0	0.000529353567114304	0	0.000455123866343933	0.00109047974532539	0	0.000787101278389971	0	0.000688165666697412	0.00229388167723428	0.000982629672253501	0	0	1.12471440764802e-05
mix_56	0	0.000111266647388639	0.0001150364320087	0	8.21789036229747e-05	0	0	0	0	0	0.000212056641872504	0	0	0	0	0	0.000159634752223411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000464547772759935	0.000141856391407665	0.000124228314955523
mix_57	0.00110655180888479	0	0	0.000145818117023526	6.08835958976739e-05	0.000649225654095942	0.000768762556488249	0.00112041750467036	0.000493315973101136	0.000885536446377378	0.000575170100154574	0.000705896185226192	0	0.00157809066789655	0.00116407789287069	0.000979708323508775	0.000141567601259315	0.000151937789569831	0.000117042241653773	0.00143768943524594	0.000766244024219027	0.0010508830421302	0.000623231550820934	0.00110542648885855	0.00128897080306311	0.000445350581608991	0.00114675938594395	0.0004707871143071	0.00139500703658461	0.00212624866629686	0.00150934843162538	0	3.30789139840026e-05	3.85666297060391e-05
mix_58	0	0.00011528225076637	0.000116043897326577	0	0.0001230398754047	0	9.37166259315225e-05	0	1.64202097814762e-05	0	0.000274982657295626	0	0	0	0	0	0.000543586628624537	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135036880794548	0.00038509016324088	0.000137461675978941	0.000132850158772807
mix_59	0.000738733313538472	0	0	0.000269172783842119	3.88293963308913e-05	0	5.63617705153455e-05	9.95261917526349e-05	0.000441212799551041	0	0	0	0.000106756294592024	0.00129832723244112	0.000983596647503252	0.00120704164254051	0	0.000283891984305339	0.000329102371580269	0.00094739409486629	0	0.000623481674444322	0	0.000383837000862071	0.000787236497753203	0	0.000333156419120121	0	0.0010929137167981	0.00225712211713838	0.00101969799943401	0	0	3.40379897629427e-06
mix_60	0	0.000108866569415591	0.000101844096734872	0	5.05762443565494e-05	0	0	0	0	0	0.000179127366646383	0	0	0	0	0	0.000115110305174303	0	0	0	0	0	0	0	0	0	0	0	0	0	3.62277448956968e-05	0.000140586291885259	9.29884365212928e-05	8.4264455231609e-05
mix_61	0.00175259907207117	0.000202918174481704	0.000202849836386997	0	0.000138830928228697	0.0022173510312634	0.00114428418956957	0.000427283406600393	0.00120929570157206	0.00263607363686613	0.0029316387365546	0.00132453623799209	0	0.00103445880239246	0.000885031455887988	0	0.00220289185859783	0	0	8.52856064825302e-05	0.0022720277626955	0.0020344450746243	0.00201628859615761	0.00125809332871251	4.05677620243714e-05	0.00232948244635955	0.000997236114013779	0.00216293870710849	0	0	0.00256981596149069	0.00113433376686389	0.000228241230292032	0.000199199254934475
mix_62	0	0.000171893311296809	0.000174857941175166	0	0.000168174423757943	0	0	0	7.04722131432029e-05	0	3.09732295853155e-05	0	0	0	0	0	0.000128586116164522	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000282576311756153	0.000758077383884889	0.000205278180822904	0.000194051624586964
mix_63	0.00125538227998829	0	0	0.000186149312993218	4.35046186157372e-05	0.00064414620659689	0.000663696151980648	0.000969955696978414	0.000402240537804845	0.000980307405825362	0.00058079610595604	0.000993984329852583	0	0.00165835793900581	0.00128638124521146	0.00101862562298864	9.71611622988968e-05	0.000219197322408188	0.000179157904039789	0.00152020826542668	0.000901887241757904	0.00118728087022823	0.000812009373868509	0.00114828899955686	0.00127965549585464	0.000529714037230855	0.00124617467622479	0.000370200857843125	0.00151042977713611	0.00278698618723099	0.00157275705916654	0	2.02247393481961e-05	2.50847027268877e-05
mix_64	0.000863163816172145	3.02516110219775e-05	2.02575978749612e-05	0.000116267105423415	1.50512695454927e-05	0.000382514096714505	0.000111516883070805	0.000883988108169382	0.000151335183372632	0.000628128367928229	0.00055731723712801	0.000607712898894063	0	0.00151630989470925	0.0010341185116706	0.000373449755353758	0.000154505650330195	8.70907784531344e-05	0	0	0.000574114430780532	0.000858766557126639	0.000438779015476999	0.000988280863801206	0.000936806643634857	0.000326962135855597	0.00104519709434895	0.000216072599254204	0.0009135107845312	0.00202330969822402	0.00141994883873076	0	1.88026761995414e-05	1.91706046856943e-05
